,open,high,low,close,volume,edit_count,sentiment,neg_sentiment,tomorrow,target
2017-11-09 00:00:00+00:00,2.053139925003052,2.174230098724365,1.893939971923828,1.990769982337952,19192200,0.0,0.0,0.0,1.796839952468872,0
2017-11-10 00:00:00+00:00,2.007730007171631,2.069469928741455,1.6447800397872925,1.796839952468872,11155000,0.0,0.0,0.0,1.6704699993133545,0
2017-11-11 00:00:00+00:00,1.7862800359725952,1.9177500009536743,1.6142899990081787,1.6704699993133545,8178150,0.0,0.0,0.0,1.5196900367736816,0
2017-11-12 00:00:00+00:00,1.6688899993896484,1.6727999448776243,1.4625600576400757,1.5196900367736816,15298700,0.0,0.0,0.0,1.686619997024536,1
2017-11-13 00:00:00+00:00,1.526010036468506,1.7350200414657593,1.5176000595092771,1.686619997024536,12238800,0.0,0.0,0.0,1.592579960823059,0
2017-11-14 00:00:00+00:00,1.6892800331115725,1.7353700399398804,1.568269968032837,1.592579960823059,7829600,0.0,0.0,0.0,1.5304499864578247,0
2017-11-15 00:00:00+00:00,1.5877699851989746,1.6249799728393557,1.4954999685287476,1.5304499864578247,7615500,0.0,0.0,0.0,1.5779199600219729,1
2017-11-16 00:00:00+00:00,1.556190013885498,1.6822199821472168,1.5368900299072266,1.5779199600219729,8928640,0.0,0.0,0.0,1.5103600025177002,0
2017-11-17 00:00:00+00:00,1.580049991607666,1.5826599597930908,1.495300054550171,1.5103600025177002,8508840,0.0,0.0,0.0,1.6743299961090088,1
2017-11-18 00:00:00+00:00,1.5113600492477417,1.6767799854278564,1.49822998046875,1.6743299961090088,32167300,0.0,0.0,0.0,1.6137700080871582,0
2017-11-19 00:00:00+00:00,1.673359990119934,1.7012300491333008,1.5678000450134275,1.6137700080871582,38081700,0.0,0.0,0.0,1.6244499683380127,1
2017-11-20 00:00:00+00:00,1.6255899667739868,1.6606500148773191,1.555609941482544,1.6244499683380127,12994500,0.0,0.0,0.0,1.5740599632263184,0
2017-11-21 00:00:00+00:00,1.6581699848175049,1.6596699953079224,1.549839973449707,1.5740599632263184,5440790,0.0,0.0,0.0,1.6117500066757202,1
2017-11-22 00:00:00+00:00,1.5904899835586548,1.6213699579238892,1.5582300424575806,1.6117500066757202,7177000,0.0,0.0,0.0,1.548699975013733,0
2017-11-23 00:00:00+00:00,1.6105999946594238,1.6166800260543823,1.5375900268554688,1.548699975013733,8392640,0.0,0.0,0.0,1.717710018157959,1
2017-11-24 00:00:00+00:00,1.569530010223389,1.820180058479309,1.5555800199508667,1.717710018157959,12155400,0.0,0.0,0.0,1.873870015144348,1
2017-11-25 00:00:00+00:00,1.7169699668884275,1.957640051841736,1.693969964981079,1.873870015144348,12839900,0.0,0.0,0.0,1.8531299829483032,0
2017-11-26 00:00:00+00:00,1.8947399854660036,1.9353100061416624,1.826740026473999,1.8531299829483032,9056850,0.0,0.0,0.0,1.9429800510406492,1
2017-11-27 00:00:00+00:00,1.8708300590515137,1.9472700357437132,1.7896300554275513,1.9429800510406492,22826600,0.0,0.0,0.0,1.917109966278076,0
2017-11-28 00:00:00+00:00,1.9588500261306765,1.9588500261306765,1.8680399656295776,1.917109966278076,36377700,0.0,0.0,0.0,1.7515300512313845,0
2017-11-29 00:00:00+00:00,1.924340009689331,2.0515899658203125,1.683169960975647,1.7515300512313845,43765500,0.0,0.0,0.0,1.996970057487488,1
2017-11-30 00:00:00+00:00,1.7614400386810305,2.052910089492798,1.7614400386810305,1.996970057487488,31559500,0.0,0.0,0.0,2.070230007171631,1
2017-12-01 00:00:00+00:00,1.9969500303268437,2.137010097503662,1.9229700565338133,2.070230007171631,28867200,0.0,0.0,0.0,2.084160089492798,1
2017-12-02 00:00:00+00:00,2.0770599842071533,2.1156599521636963,1.9968899488449097,2.084160089492798,24332700,0.0,0.0,0.0,2.227250099182129,1
2017-12-03 00:00:00+00:00,2.085410118103028,2.381150007247925,2.054189920425415,2.227250099182129,35163500,0.0,0.0,0.0,2.4916799068450928,1
2017-12-04 00:00:00+00:00,2.258090019226074,2.5770299434661865,2.258090019226074,2.4916799068450928,41226200,0.0,0.0,0.0,2.5952999591827397,1
2017-12-05 00:00:00+00:00,2.501810073852539,2.731790065765381,2.501810073852539,2.5952999591827397,49190000,0.0,0.0,0.0,2.587690114974976,0
2017-12-06 00:00:00+00:00,2.580430030822754,2.7788100242614746,2.3458800315856934,2.587690114974976,41731500,0.0,0.0,0.0,2.779949903488159,1
2017-12-07 00:00:00+00:00,2.5494000911712646,2.9144299030303955,2.4894299507141118,2.779949903488159,28297900,0.0,0.0,0.0,2.830670118331909,1
2017-12-08 00:00:00+00:00,2.7660999298095703,2.868989944458008,2.2595698833465576,2.830670118331909,38648500,0.0,0.0,0.0,2.6104300022125244,0
2017-12-09 00:00:00+00:00,2.8260200023651123,2.867340087890625,2.330349922180176,2.6104300022125244,27217000,0.0,0.0,0.0,2.483370065689087,0
2017-12-10 00:00:00+00:00,2.6613399982452397,2.69544005393982,2.211699962615967,2.483370065689087,19258500,0.0,0.0,0.0,2.7066500186920166,1
2017-12-11 00:00:00+00:00,2.5130200386047363,2.8244800567626958,2.503350019454956,2.7066500186920166,19427000,0.0,0.0,0.0,2.6847500801086426,0
2017-12-12 00:00:00+00:00,2.726449966430664,2.7783000469207764,2.61343002319336,2.6847500801086426,24523200,0.0,0.0,0.0,2.77810001373291,1
2017-12-13 00:00:00+00:00,2.687079906463623,2.8750500679016118,2.5714399814605717,2.77810001373291,28429500,0.0,0.0,0.0,3.1587400436401367,1
2017-12-14 00:00:00+00:00,2.773439884185791,3.1587400436401367,2.77266001701355,3.1587400436401367,40335300,0.0,0.0,0.0,3.996150016784668,1
2017-12-15 00:00:00+00:00,3.1566998958587646,4.411250114440918,3.142819881439209,3.996150016784668,52745900,0.0,0.0,0.0,4.664649963378906,1
2017-12-16 00:00:00+00:00,4.168469905853272,4.725409984588623,3.9184000492095943,4.664649963378906,54002400,0.0,0.0,0.0,5.756720066070557,1
2017-12-17 00:00:00+00:00,4.669340133666992,6.750430107116699,4.669340133666992,5.756720066070557,98159600,0.0,0.0,0.0,5.61584997177124,0
2017-12-18 00:00:00+00:00,5.792399883270264,6.221320152282715,5.280970096588135,5.61584997177124,66623700,0.0,0.0,0.0,5.792329788208008,1
2017-12-19 00:00:00+00:00,5.646999835968018,6.5453200340271,5.579760074615479,5.792329788208008,66695200,0.0,0.0,0.0,5.176209926605225,0
2017-12-20 00:00:00+00:00,5.78863000869751,5.78863000869751,4.933169841766357,5.176209926605225,47866900,0.0,0.0,0.0,5.180009841918945,1
2017-12-21 00:00:00+00:00,5.184909820556641,5.698160171508789,4.814149856567383,5.180009841918945,46905500,0.0,0.0,0.0,4.336150169372559,0
2017-12-22 00:00:00+00:00,5.205460071563721,5.212739944458008,3.513309955596924,4.336150169372559,36672600,0.0,0.0,0.0,4.839260101318359,1
2017-12-23 00:00:00+00:00,4.394959926605225,5.134510040283203,4.307610034942627,4.839260101318359,32930300,0.0,0.0,0.0,5.285679817199707,1
2017-12-24 00:00:00+00:00,4.74183988571167,5.285679817199707,4.198649883270264,5.285679817199707,43676900,0.0,0.0,0.0,6.560009956359863,1
2017-12-25 00:00:00+00:00,5.308579921722412,6.9552202224731445,5.250539779663086,6.560009956359863,66374400,0.0,0.0,0.0,9.029419898986816,1
2017-12-26 00:00:00+00:00,6.559279918670654,10.622099876403809,6.496379852294922,9.029419898986816,167812992,0.0,0.0,0.0,10.107000350952148,1
2017-12-27 00:00:00+00:00,9.254260063171388,11.302200317382812,8.486590385437012,10.107000350952148,167808000,0.0,0.0,0.0,9.321410179138184,0
2017-12-28 00:00:00+00:00,10.126299858093262,10.196399688720703,8.149279594421387,9.321410179138184,109298000,0.0,0.0,0.0,8.807600021362305,0
2017-12-29 00:00:00+00:00,9.31861972808838,9.534850120544434,8.536820411682129,8.807600021362305,70849400,0.0,0.0,0.0,7.841010093688965,0
2017-12-30 00:00:00+00:00,8.713769912719727,8.761099815368652,7.1879401206970215,7.841010093688965,72933904,0.0,0.0,0.0,8.635580062866211,1
2017-12-31 00:00:00+00:00,7.763309955596924,8.839119911193848,7.708990097045898,8.635580062866211,74927904,0.1333333333333333,0.0105036402742067,0.0083333333333333,8.414609909057617,0
2018-01-01 00:00:00+00:00,8.62952995300293,8.700570106506348,7.959219932556152,8.414609909057617,66422800,0.1333333333333333,0.0105036402742067,0.0083333333333333,8.837770462036133,1
