,edit_count,sentiment,neg_sentiment
2010-07-14,3.2333333333333334,0.24986152047087468,0.3358516483516484
2010-07-15,3.2333333333333334,0.23838118308951178,0.3441849816849817
2010-07-16,3.4,0.2450268443508584,0.3441849816849817
2010-07-18,3.4,0.20548387528296697,0.36085164835164835
2010-07-19,3.5,0.2034425458395122,0.36085164835164835
2010-07-21,4.0,0.19316890513442225,0.369675177763413
2010-07-22,4.0,0.13059296285651395,0.40300851109674635
2010-07-25,4.1,0.1614233660255101,0.3863418444300797
2010-07-29,4.166666666666667,0.20593066224332254,0.3641196222078575
2010-08-03,4.233333333333333,0.20622381775454285,0.3641196222078575
2010-08-12,4.5,0.18566258359825216,0.3752307333189686
2010-08-14,4.4,0.12420219936843319,0.40856406665230194
2010-08-18,4.166666666666667,0.07161074165379606,0.4377307333189686
2010-08-21,4.133333333333334,0.042468946018572665,0.4543973999856353
2010-09-20,4.133333333333334,0.04354765895878874,0.4543973999856353
2010-09-26,4.133333333333334,-0.022836049557967964,0.4877307333189686
2010-09-27,3.9,-0.06630529435157731,0.5099529555411908
2010-09-29,3.9,-0.13252187839825902,0.5432862888745241
2010-10-02,3.8333333333333335,-0.19531302457067656,0.5766196222078575
2010-10-05,3.6333333333333333,-0.2489776535191607,0.605191050779286
2010-10-19,3.533333333333333,-0.25658375107829484,0.605191050779286
2010-11-10,3.433333333333333,-0.23283062312587816,0.5968577174459527
2010-11-11,3.433333333333333,-0.29086464577500737,0.630191050779286
2010-11-25,3.433333333333333,-0.3541512661535016,0.6635243841126194
2010-11-26,3.466666666666667,-0.35895807842663313,0.6690799396681749
2010-11-28,3.433333333333333,-0.3928657054926096,0.6857466063348416
2010-12-01,3.433333333333333,-0.32950765888145944,0.6524132730015083
2010-12-05,3.1,-0.33163099467494644,0.6532679738562092
2010-12-10,3.3,-0.3099214478528578,0.6399346405228759
2010-12-11,4.833333333333333,-0.3291847120718239,0.6506013071895425
2010-12-12,5.266666666666667,-0.33836030286277824,0.6555032679738562
2010-12-13,5.533333333333333,-0.33612770658458757,0.6527254901960784
2010-12-14,6.966666666666667,-0.37957658014151835,0.6758547418967586
2010-12-15,7.533333333333333,-0.3784019386494444,0.6784863208441272
2010-12-16,7.766666666666667,-0.4286721999714514,0.7057590481168544
2010-12-17,7.333333333333333,-0.4382746122022796,0.7136021853717563
2010-12-18,7.366666666666666,-0.4384820482870269,0.7136021853717563
2010-12-19,7.4,-0.46428174910349923,0.730268852038423
2010-12-20,8.033333333333333,-0.48518558666390255,0.7403698621394331
2010-12-21,8.833333333333334,-0.464828798058083,0.729258751028322
2010-12-22,9.366666666666667,-0.4886678958758219,0.742147639917211
2010-12-23,9.4,-0.4239899600371225,0.7088143065838776
2010-12-24,9.4,-0.42397448468451737,0.7088143065838776
2011-01-01,9.4,-0.3604491119409108,0.6754809732505442
2011-01-06,9.4,-0.36263380893314917,0.6754809732505442
2011-01-07,9.433333333333334,-0.3238262449527287,0.653258751028322
2011-01-10,9.5,-0.294549264989744,0.6365920843616554
2011-01-11,9.533333333333333,-0.2945641363486154,0.6365920843616554
2011-01-14,9.566666666666666,-0.2700074449007216,0.6199254176949887
2011-01-16,9.866666666666667,-0.24693415193006427,0.6065920843616553
2011-01-17,10.1,-0.2699897808655603,0.6232587510283221
2011-01-20,10.1,-0.3253315511171523,0.6565920843616554
2011-01-21,10.266666666666667,-0.2952654682422184,0.6399254176949888
2011-01-22,10.266666666666667,-0.2947020255351566,0.6399254176949888
2011-01-24,10.3,-0.30074272614298625,0.6427031954727664
2011-01-25,10.3,-0.2861025498467521,0.6427031954727664
2011-01-26,10.3,-0.35168408415296043,0.6760365288060998
2011-01-29,10.266666666666667,-0.3863292706831796,0.698258751028322
2011-01-31,9.8,-0.43158617835818097,0.7227031954727664
2011-02-01,8.233333333333333,-0.47240740676964355,0.7453698621394332
2011-02-04,7.7,-0.494527936065995,0.7571345680217861
2011-02-05,7.366666666666666,-0.5000828659383488,0.7599123457995638
2011-02-06,5.933333333333334,-0.5113017264877998,0.7645608718766613
2011-02-10,5.566666666666666,-0.5173020995950993,0.7660959595959596
2011-02-11,5.466666666666667,-0.4827519523849926,0.7471565656565656
2011-02-12,5.5,-0.4745644829423072,0.740489898989899
2011-02-13,5.5,-0.4665917318811855,0.740489898989899
2011-02-14,5.4,-0.4719545960178814,0.740489898989899
2011-02-15,4.766666666666667,-0.47598134023907746,0.7415
2011-02-17,4.0,-0.466065153280894,0.7359444444444444
2011-02-18,3.3,-0.47869460999965674,0.7452777777777778
2011-02-20,3.2666666666666666,-0.5432634117205938,0.7786111111111111
2011-02-23,3.4,-0.5068429630994797,0.7586111111111111
2011-02-24,3.4,-0.5044176063934962,0.7586111111111111
2011-02-25,3.533333333333333,-0.49013529558976493,0.7519444444444444
2011-02-26,3.5,-0.4667378171284994,0.7408333333333333
2011-02-28,3.433333333333333,-0.45775412857532505,0.7408333333333333
2011-03-01,3.4,-0.39761423011620844,0.7075
2011-03-04,3.4,-0.36268710533777876,0.6908333333333334
2011-03-07,3.2666666666666666,-0.3538741425673167,0.6875
2011-03-08,3.1333333333333333,-0.3712466598550479,0.6958333333333333
2011-03-11,3.2,-0.33940725733836496,0.673611111111111
2011-03-12,3.033333333333333,-0.36945663700501125,0.6902777777777778
2011-03-13,3.033333333333333,-0.3584487995505333,0.6902777777777778
2011-03-14,2.966666666666667,-0.3756874214609464,0.6986111111111111
2011-03-15,2.966666666666667,-0.3894261490305265,0.6986111111111111
2011-03-17,2.966666666666667,-0.3878733427325885,0.6986111111111111
2011-03-18,2.966666666666667,-0.3634822300076485,0.6819444444444444
2011-03-19,2.966666666666667,-0.36355041176080705,0.6819444444444444
2011-03-20,3.033333333333333,-0.35010025782717596,0.6752777777777778
2011-03-21,3.033333333333333,-0.28994995239708155,0.6419444444444444
2011-03-22,3.0,-0.22996936821275285,0.6086111111111111
2011-03-23,2.933333333333333,-0.22324159294366835,0.6058333333333333
2011-03-24,2.7,-0.2452831874291102,0.6183333333333334
2011-03-25,2.7,-0.2695710154871146,0.6308333333333334
2011-03-26,2.6666666666666665,-0.25443693285187086,0.6208333333333333
2011-03-28,2.7,-0.24235338984264268,0.6097222222222223
2011-03-29,2.8,-0.21642235555582576,0.5963888888888889
2011-03-30,2.7333333333333334,-0.1755704565677378,0.5741666666666666
2011-04-02,2.7333333333333334,-0.18958627669347655,0.5824999999999999
2011-04-04,2.7333333333333334,-0.15135431178741984,0.5574999999999999
2011-04-05,2.7333333333333334,-0.15143236009611022,0.5575
2011-04-06,2.8,-0.14323636210863552,0.5536904761904763
2011-04-09,2.8333333333333335,-0.17571053025031846,0.5703571428571429
2011-04-11,2.8333333333333335,-0.16527886586293342,0.5636904761904763
2011-04-12,3.1,-0.18526465750639398,0.5736904761904762
2011-04-13,3.2,-0.21336202062075102,0.5836904761904762
2011-04-14,3.4,-0.25685481579294284,0.6075
2011-04-16,3.7666666666666666,-0.29609125742963965,0.6280128205128206
2011-04-17,3.6333333333333333,-0.26167063901476084,0.611346153846154
