,open,high,low,close,volume,edit_count,sentiment,neg_sentiment,tomorrow,target
2021-12-02 00:00:00+00:00,229.85470581054688,243.11166381835938,220.38717651367188,233.9930419921875,4074103518,2.466666666666667,-0.1151118128438188,0.5267676767676768,194.19921875,0
2021-12-06 00:00:00+00:00,196.5474853515625,197.66302490234375,176.8880615234375,194.19921875,3693853028,2.433333333333333,-0.1471235393424227,0.5434343434343435,194.6217041015625,1
2021-12-08 00:00:00+00:00,190.5050048828125,196.37411499023438,184.13270568847656,194.6217041015625,2277446203,2.4,-0.1761401980061724,0.5601010101010101,181.17808532714844,0
2021-12-09 00:00:00+00:00,194.48329162597656,196.6897430419922,178.79214477539062,181.17808532714844,1968182104,2.466666666666667,-0.2156073123487559,0.5823232323232322,155.2130584716797,0
2021-12-13 00:00:00+00:00,173.0999298095703,173.0999298095703,148.5718231201172,155.2130584716797,2547597256,2.533333333333333,-0.2349189013513651,0.5934343434343435,153.34144592285156,0
2021-12-14 00:00:00+00:00,155.14166259765625,161.61827087402344,150.11798095703125,153.34144592285156,2604045117,2.433333333333333,-0.2640983780496048,0.6101010101010101,182.8351287841797,1
2021-12-18 00:00:00+00:00,175.65635681152344,184.37518310546875,171.19656372070312,182.8351287841797,1690397976,2.5,-0.2632935563994176,0.6078787878787878,180.09254455566406,0
2021-12-21 00:00:00+00:00,173.69439697265625,182.41751098632812,170.49063110351562,180.09254455566406,1821107818,2.1666666666666665,-0.2355750266319573,0.5912121212121212,178.5971221923828,0
2021-12-22 00:00:00+00:00,179.85833740234375,187.4734344482422,177.42733764648438,178.5971221923828,1889229699,2.1666666666666665,-0.1734980636443754,0.5578787878787879,190.03631591796875,1
2021-12-23 00:00:00+00:00,178.5027618408203,193.2760467529297,176.116455078125,190.03631591796875,2191634326,2.1333333333333333,-0.1735743089125613,0.5578787878787879,190.273193359375,1
2021-12-24 00:00:00+00:00,190.1028594970703,197.15771484375,185.01937866210938,190.273193359375,2286837232,2.1,-0.115453408520029,0.5245454545454545,170.29774475097656,0
2022-01-03 00:00:00+00:00,176.3863067626953,176.3863067626953,167.5339813232422,170.29774475097656,1345778058,2.066666666666667,-0.0903232309824288,0.5078787878787879,167.93890380859375,0
2022-01-04 00:00:00+00:00,170.28611755371094,173.735107421875,166.74012756347656,167.93890380859375,1499265336,2.066666666666667,-0.0821364555364907,0.5078787878787879,150.4313507080078,0
2022-01-06 00:00:00+00:00,155.10592651367188,155.10592651367188,146.66766357421875,150.4313507080078,2097172620,2.066666666666667,-0.0821590774860045,0.5078787878787879,140.18385314941406,0
