,edit_count,sentiment,neg_sentiment
2021-12-02,2.466666666666667,-0.11511181284381887,0.5267676767676768
2021-12-06,2.433333333333333,-0.1471235393424227,0.5434343434343435
2021-12-08,2.4,-0.1761401980061724,0.5601010101010101
2021-12-09,2.466666666666667,-0.21560731234875594,0.5823232323232322
2021-12-13,2.533333333333333,-0.23491890135136517,0.5934343434343435
2021-12-14,2.433333333333333,-0.26409837804960484,0.6101010101010101
2021-12-18,2.5,-0.26329355639941765,0.6078787878787878
2021-12-21,2.1666666666666665,-0.23557502663195734,0.5912121212121212
2021-12-22,2.1666666666666665,-0.17349806364437545,0.5578787878787879
2021-12-23,2.1333333333333333,-0.17357430891256137,0.5578787878787879
2021-12-24,2.1,-0.11545340852002904,0.5245454545454545
2022-01-03,2.066666666666667,-0.09032323098242886,0.5078787878787879
2022-01-04,2.066666666666667,-0.08213645553649075,0.5078787878787879
2022-01-06,2.066666666666667,-0.0821590774860045,0.5078787878787879
2022-01-11,2.1666666666666665,-0.11774805482288804,0.5278787878787878
2022-01-13,2.1666666666666665,-0.12235270635347174,0.5278787878787878
2022-01-20,2.2,-0.08923892871599005,0.5112121212121212
2022-01-28,2.2333333333333334,-0.06071733033717281,0.4945454545454545
2022-01-29,2.2333333333333334,-0.11866653160314368,0.5278787878787878
2022-01-31,2.2333333333333334,-0.12703203555008377,0.5278787878787878
2022-02-03,2.2333333333333334,-0.12701577142934609,0.5278787878787878
2022-02-04,2.2,-0.1458736548429788,0.5389898989898989
2022-02-12,2.2,-0.1542331029580097,0.5389898989898989
2022-02-13,2.1666666666666665,-0.15481669435296394,0.5389898989898989
2022-02-14,2.1666666666666665,-0.08885745733374298,0.5056565656565657
2022-02-16,2.1666666666666665,-0.08505719631308258,0.5056565656565657
2022-02-17,2.1,-0.018582074470592267,0.4723232323232323
2022-02-19,2.1333333333333333,-0.048033927507472755,0.488989898989899
2022-02-23,2.033333333333333,-0.01412230245994799,0.4723232323232323
2022-03-07,2.033333333333333,-0.014184281356406932,0.4723232323232323
2022-03-15,1.7333333333333334,-0.004452613393465676,0.4677777777777778
2022-03-17,1.8666666666666667,0.021572347680727643,0.45444444444444443
2022-03-23,1.9,0.023911206126213076,0.45444444444444443
2022-03-28,1.7666666666666666,0.024028554558753967,0.45444444444444443
2022-04-04,1.7,0.05160495738188426,0.4433333333333333
2022-04-06,1.8666666666666667,0.07242861853705512,0.4322222222222222
2022-04-07,1.7666666666666666,0.07847613758511014,0.4288888888888888
2022-04-08,1.7333333333333334,0.11337257391876646,0.41222222222222216
2022-04-10,1.8,0.051208941307332785,0.4455555555555556
2022-04-11,1.8333333333333333,0.08420540706978905,0.42888888888888893
2022-04-14,1.8333333333333333,0.02595507121748395,0.46222222222222226
2022-04-15,1.8333333333333333,-0.032526300185256526,0.4955555555555556
2022-04-18,1.8333333333333333,-0.032322072817219626,0.4955555555555556
2022-04-19,1.9,-0.03162232355939017,0.4955555555555556
2022-04-25,1.8333333333333333,-0.01686260988314946,0.48666666666666664
2022-04-26,1.9,-0.05800421128670374,0.5088888888888888
2022-04-28,1.9,-0.025887571672598513,0.49222222222222217
2022-04-30,1.8666666666666667,-0.054932629962762186,0.5088888888888888
2022-05-06,1.8666666666666667,-0.054667786657810205,0.5088888888888888
2022-05-07,1.8666666666666667,-0.11291330248117445,0.5422222222222222
2022-05-14,1.9,-0.04822558254003524,0.5088888888888888
2022-06-01,1.8666666666666667,0.016507389247417455,0.4755555555555555
2022-06-02,1.9666666666666666,0.0024556920925776216,0.48388888888888887
2022-06-06,1.9666666666666666,-0.03495320121447244,0.5005555555555555
2022-06-14,2.0,-0.06871210277080535,0.5172222222222221
2022-06-15,2.0,-0.13381597936153414,0.5505555555555556
2022-06-16,2.0,-0.20017851332823436,0.5838888888888889
2022-07-08,2.0,-0.2244430575768153,0.6005555555555555
2022-07-19,2.0,-0.2909823769330978,0.6338888888888888
2022-08-03,2.033333333333333,-0.28605409999688464,0.6338888888888888
2022-08-04,2.0,-0.2528007670243581,0.6172222222222222
2022-08-08,1.8666666666666667,-0.2792416969935099,0.6305555555555554
2022-08-10,1.8333333333333333,-0.2814022143681844,0.6305555555555554
2022-08-16,1.8333333333333333,-0.2233116368452708,0.5972222222222221
2022-08-17,1.9,-0.2675568719704946,0.6194444444444444
2022-08-18,1.8,-0.2470013476080365,0.6083333333333333
2022-08-19,1.8,-0.24317049152321288,0.6083333333333333
2022-08-21,1.8666666666666667,-0.3072056528594759,0.6416666666666667
2022-08-27,1.8666666666666667,-0.25923702037996715,0.6166666666666667
2022-09-24,1.9,-0.27334465632836025,0.6222222222222222
2022-09-26,2.1,-0.22716234745014283,0.5984126984126984
2022-09-27,2.1333333333333333,-0.1933591507020451,0.5817460317460318
2022-09-28,2.3666666666666667,-0.22729872188397818,0.5984126984126984
2022-10-01,2.4,-0.1821103333244248,0.5734126984126984
2022-10-02,2.4,-0.22235054428142215,0.5956349206349205
2022-10-03,2.3333333333333335,-0.24159668539724652,0.6067460317460317
2022-10-05,2.6,-0.2942372307654411,0.6334126984126984
2022-10-07,2.7666666666666666,-0.2723582081141926,0.6223015873015874
2022-10-08,2.8,-0.23961633763142992,0.6056349206349207
2022-10-10,2.8,-0.23961149376063118,0.6056349206349207
2022-10-16,2.8,-0.2751650434874353,0.6223015873015874
2022-10-17,2.8,-0.28230812968242736,0.6223015873015874
2022-10-20,2.7,-0.32645425271420253,0.6473015873015874
2022-11-02,2.7,-0.31868780226934523,0.6473015873015874
2022-11-04,2.6666666666666665,-0.29474509429363976,0.6306349206349207
2022-11-07,2.7,-0.2673928913615999,0.613968253968254
2022-11-09,2.7333333333333334,-0.23689437976905275,0.5973015873015873
2022-11-10,2.7,-0.17636956047444116,0.563968253968254
2022-11-12,2.7,-0.1763548997186479,0.563968253968254
2022-11-14,2.7,-0.14186769894191195,0.5473015873015874
2022-11-17,2.8,-0.17576814613171984,0.563968253968254
2022-11-20,2.8,-0.1757826499286152,0.563968253968254
2022-11-21,2.8,-0.10968724212476184,0.5306349206349207
2022-11-23,3.033333333333333,-0.12794120606212386,0.5431349206349206
2022-11-28,3.066666666666667,-0.15005788451858929,0.5542460317460318
2022-12-06,3.033333333333333,-0.15877734866170654,0.5598015873015874
2022-12-12,3.066666666666667,-0.19128477884426948,0.5764682539682541
2022-12-13,3.0,-0.1310270499497179,0.5431349206349207
2022-12-18,2.9,-0.17926388991967082,0.5681349206349207
2022-12-29,2.8333333333333335,-0.19720165808759038,0.5792460317460317
2022-12-30,2.6333333333333333,-0.23821305541528598,0.6030555555555556
2023-01-01,2.6,-0.27204903869165314,0.6197222222222223
2023-01-04,3.3666666666666667,-0.2737746902878353,0.6213351254480287
2023-01-05,3.3,-0.31599282310160687,0.6463351254480287
2023-01-06,3.3333333333333335,-0.30108921116344817,0.6380017921146953
2023-01-10,3.566666666666667,-0.28458766798926083,0.629668458781362
2023-01-12,3.2666666666666666,-0.2963222767984141,0.6363351254480286
2023-01-13,3.1333333333333333,-0.28516678108857096,0.6307795698924731
2023-01-14,3.1,-0.31846124027258177,0.6474462365591397
2023-01-16,3.1333333333333333,-0.28823579245891195,0.6307795698924731
2023-01-23,3.2666666666666666,-0.29655432231644147,0.6363351254480286
