,open,high,low,close,volume,edit_count,sentiment,neg_sentiment,tomorrow,target
2018-05-27 00:00:00+00:00,12.785699844360352,12.7923002243042,12.329099655151367,12.605799674987793,36691600,3.533333333333333,-0.0228321298738431,0.4741355431061313,11.89430046081543,0
2018-05-28 00:00:00+00:00,12.599599838256836,12.752799987792969,11.703100204467773,11.89430046081543,33398400,3.433333333333333,-0.0608008752048126,0.4991355431061313,12.570899963378906,1
2018-05-30 00:00:00+00:00,12.608400344848633,12.796899795532227,12.273900032043457,12.570899963378906,43146300,3.466666666666667,-0.0608158498784017,0.4991355431061313,14.679699897766113,1
2018-06-02 00:00:00+00:00,14.319199562072754,14.845999717712402,14.008700370788574,14.679699897766113,87983000,3.466666666666667,-0.0608693152447652,0.4991355431061313,14.184200286865234,0
2018-06-10 00:00:00+00:00,15.928600311279297,15.928600311279297,13.592300415039062,14.184200286865234,79288200,3.533333333333333,-0.0006302498890405,0.465802209772798,14.895299911499023,1
2018-06-14 00:00:00+00:00,14.640299797058105,15.025899887084961,14.140000343322754,14.895299911499023,80329504,3.533333333333333,0.0576314485953802,0.4324688764394647,14.119999885559082,0
2018-06-26 00:00:00+00:00,14.932900428771973,14.985199928283691,13.867799758911133,14.119999885559082,37503400,3.533333333333333,0.02870355316863,0.4491355431061313,13.712800025939941,0
2018-07-17 00:00:00+00:00,13.35789966583252,13.893400192260742,12.869799613952637,13.712800025939941,74443200,3.466666666666667,0.060476645021295,0.4324688764394647,13.922699928283691,1
2018-07-27 00:00:00+00:00,13.392499923706055,14.033499717712402,13.058099746704102,13.922699928283691,66040700,3.5,0.0375075550761376,0.4491355431061313,11.741800308227539,0
2018-08-12 00:00:00+00:00,11.687600135803223,11.864700317382812,11.50469970703125,11.741800308227539,23290300,3.466666666666667,-0.0207459755851274,0.4824688764394647,10.156200408935547,0
2018-08-19 00:00:00+00:00,9.921420097351074,10.300600051879883,9.754010200500488,10.156200408935547,21218500,3.0,-0.056244904079051,0.5002466542172425,10.76259994506836,1
