,open,high,low,close,volume,edit_count,sentiment,neg_sentiment,tomorrow,target
2017-12-04 00:00:00+00:00,1.0024499893188477,1.014050006866455,0.992132008075714,1.0036699771881104,668510016,0.0,0.0,0.0,1.0019700527191162,0
2017-12-05 00:00:00+00:00,1.0035099983215332,1.008370041847229,0.9964579939842224,1.0019700527191162,814145984,0.5,0.002601570420795,0.0155555555555555,1.009909987449646,1
2017-12-06 00:00:00+00:00,0.9997599720954896,1.0200400352478027,0.9958400130271912,1.009909987449646,1281490048,0.5,0.002601570420795,0.0155555555555555,1.0316599607467651,1
2017-12-07 00:00:00+00:00,1.0070699453353882,1.076949954032898,1.0010700225830078,1.0316599607467651,1671609984,0.5666666666666667,0.0024336869849099,0.0322222222222222,1.0176000595092771,0
2017-12-08 00:00:00+00:00,1.036329984664917,1.0576599836349487,0.9865630269050598,1.0176000595092771,1993030016,0.5666666666666667,0.0024336869849099,0.0322222222222222,1.0171300172805786,0
2017-12-09 00:00:00+00:00,1.0205800533294678,1.047260046005249,0.9935600161552428,1.0171300172805786,1598909952,0.6,0.0273710544241799,0.0322222222222222,1.0177500247955322,1
2017-12-10 00:00:00+00:00,1.0220600366592407,1.044659972190857,0.9715359807014464,1.0177500247955322,1649500032,0.6,0.0273710544241799,0.0322222222222222,1.0185600519180298,1
2017-12-11 00:00:00+00:00,1.012719988822937,1.0296299457550049,0.9999499917030334,1.0185600519180298,1542119936,0.7,-0.0038586210542255,0.0655555555555555,1.0778800249099731,1
2017-12-12 00:00:00+00:00,1.01882004737854,1.0816700458526611,1.0008699893951416,1.0778800249099731,2240839936,0.7,-0.0038586210542255,0.0655555555555555,1.0271600484848022,0
2017-12-13 00:00:00+00:00,1.0809500217437744,1.0880000591278076,1.0194599628448486,1.0271600484848022,2198139904,0.7,-0.0038586210542255,0.0655555555555555,1.008190035820007,0
2017-12-14 00:00:00+00:00,1.0267200469970703,1.051419973373413,1.0066900253295898,1.008190035820007,2336179968,0.7333333333333333,0.0210787463850445,0.0655555555555555,1.01610004901886,1
2017-12-15 00:00:00+00:00,1.0098199844360352,1.0187300443649292,0.9955250024795532,1.01610004901886,2044499968,0.7666666666666667,-0.0121914854976866,0.0988888888888888,1.0074199438095093,0
2017-12-16 00:00:00+00:00,1.017359972000122,1.0193699598312378,1.0018199682235718,1.0074199438095093,1592729984,0.8333333333333334,-0.0426825713449054,0.1322222222222222,1.0092400312423706,1
2017-12-17 00:00:00+00:00,1.01173996925354,1.0163999795913696,1.0028599500656128,1.0092400312423706,1931020032,0.8333333333333334,-0.0426825713449054,0.1322222222222222,1.0130200386047363,1
2017-12-18 00:00:00+00:00,1.0105199813842771,1.0183000564575195,0.995739996433258,1.0130200386047363,2517230080,0.8333333333333334,-0.0426825713449054,0.1322222222222222,1.0106799602508545,0
2017-12-19 00:00:00+00:00,1.013129949569702,1.0339699983596802,0.9967679977416992,1.0106799602508545,3073860096,0.9666666666666668,-0.060617487265004,0.1572222222222222,1.0001800060272217,0
2017-12-20 00:00:00+00:00,1.0084099769592283,1.019189953804016,0.9890789985656738,1.0001800060272217,3751790080,1.0,-0.0294360564483536,0.1572222222222222,1.0092099905014038,1
2017-12-21 00:00:00+00:00,1.002310037612915,1.040410041809082,0.993811011314392,1.0092099905014038,3106720000,1.0333333333333334,-0.0622247801555527,0.1905555555555555,1.0179500579833984,1
2017-12-22 00:00:00+00:00,1.006350040435791,1.0590900182724,0.9630889892578124,1.0179500579833984,4687949824,1.0666666666666669,-0.0951151715053452,0.2238888888888889,1.045259952545166,1
2017-12-23 00:00:00+00:00,1.0123900175094604,1.0520000457763672,1.007259964942932,1.045259952545166,2353740032,1.0666666666666669,-0.0951151715053452,0.2238888888888889,1.0230300426483154,0
2017-12-24 00:00:00+00:00,1.0507099628448486,1.069219946861267,1.0218299627304075,1.0230300426483154,2611589888,1.1333333333333333,-0.1281742300921016,0.2572222222222222,1.0111299753189087,0
2017-12-25 00:00:00+00:00,1.026479959487915,1.0317200422286987,1.0089399814605713,1.0111299753189087,1708380032,1.1333333333333333,-0.1281742300921016,0.2572222222222222,1.0040700435638428,0
2017-12-26 00:00:00+00:00,1.0104899406433103,1.0173200368881226,0.9985799789428712,1.0040700435638428,1854780032,1.1333333333333333,-0.1281742300921016,0.2572222222222222,1.003659963607788,0
2017-12-27 00:00:00+00:00,1.0046900510787964,1.014840006828308,0.9964579939842224,1.003659963607788,1939949952,1.1333333333333333,-0.1281742300921016,0.2572222222222222,1.0065900087356567,1
2017-12-28 00:00:00+00:00,1.003309965133667,1.0330599546432495,1.0005500316619873,1.0065900087356567,2211409920,1.1333333333333333,-0.1281742300921016,0.2572222222222222,1.0056400299072266,0
2017-12-29 00:00:00+00:00,1.010949969291687,1.0151900053024292,1.000880002975464,1.0056400299072266,1929090048,1.1333333333333333,-0.1281742300921016,0.2572222222222222,1.0213500261306765,1
2017-12-30 00:00:00+00:00,1.0077199935913086,1.0347800254821775,0.9928420186042786,1.0213500261306765,2711059968,1.1333333333333333,-0.1281742300921016,0.2572222222222222,1.0122599601745603,0
2017-12-31 00:00:00+00:00,1.0243099927902222,1.0243099927902222,1.0002700090408323,1.0122599601745603,1927010048,1.1333333333333333,-0.1281742300921016,0.2572222222222222,1.0072799921035769,0
2018-01-01 00:00:00+00:00,1.0125499963760376,1.0153599977493286,1.0015300512313845,1.0072799921035769,1685299968,1.1333333333333333,-0.1281742300921016,0.2572222222222222,1.004899978637695,0
2018-01-02 00:00:00+00:00,1.0057400465011597,1.0098799467086792,0.993250012397766,1.004899978637695,2635859968,1.1666666666666667,-0.1003839479221238,0.2572222222222222,1.0134400129318235,1
2018-01-03 00:00:00+00:00,1.006600022315979,1.0232800245285034,1.0026400089263916,1.0134400129318235,2471689984,1.1666666666666667,-0.1003839479221238,0.2572222222222222,1.0025299787521362,0
2018-01-04 00:00:00+00:00,1.013200044631958,1.0161800384521484,0.9938219785690308,1.0025299787521362,3200130048,0.6666666666666666,-0.1029855183429188,0.2416666666666666,0.9986339807510376,0
2018-01-05 00:00:00+00:00,1.0017499923706057,1.005010008811951,0.9859150052070618,0.9986339807510376,3096620032,0.6666666666666666,-0.1029855183429188,0.2416666666666666,1.0089900493621826,1
2018-01-06 00:00:00+00:00,1.0002800226211548,1.0120899677276611,0.9968469738960266,1.0089900493621826,2620080128,0.6,-0.1028176349070337,0.225,1.0015699863433838,0
2018-01-07 00:00:00+00:00,1.0072699785232544,1.015720009803772,0.998207986354828,1.0015699863433838,2338180096,0.6,-0.1028176349070337,0.225,1.0093200206756592,1
2018-01-08 00:00:00+00:00,1.005139946937561,1.0423599481582642,0.99761700630188,1.0093200206756592,3815749888,0.5666666666666667,-0.1277550023463037,0.225,1.0059900283813477,0
2018-01-09 00:00:00+00:00,1.008579969406128,1.014299988746643,1.0006599426269531,1.0059900283813477,2766180096,0.5666666666666667,-0.1277550023463037,0.225,1.0012799501419067,0
2018-01-10 00:00:00+00:00,1.0051499605178833,1.0138200521469116,0.9964460134506226,1.0012799501419067,3189860096,0.4666666666666667,-0.0965253268678983,0.1916666666666666,1.001710057258606,1
2018-01-11 00:00:00+00:00,0.9999759793281556,1.0235199928283691,0.990198016166687,1.001710057258606,3841110016,0.4666666666666667,-0.0965253268678983,0.1916666666666666,1.0060800313949585,1
2018-01-12 00:00:00+00:00,1.006250023841858,1.0190999507904053,0.9977110028266908,1.0060800313949585,2668219904,0.4666666666666667,-0.0965253268678983,0.1916666666666666,1.002020001411438,0
2018-01-13 00:00:00+00:00,1.0041300058364868,1.01256000995636,0.9965760111808776,1.002020001411438,2759879936,0.4666666666666667,-0.1544382686416308,0.225,1.0161199569702148,1
2018-01-14 00:00:00+00:00,1.0043599605560305,1.040310025215149,1.000640034675598,1.0161199569702148,2960410112,0.4333333333333333,-0.1211680367588996,0.1916666666666666,1.0066200494766235,0
2018-01-15 00:00:00+00:00,1.0153900384902954,1.02400004863739,1.001719951629639,1.0066200494766235,2557179904,0.3666666666666666,-0.0906769509116808,0.1583333333333333,1.034150004386902,1
2018-01-16 00:00:00+00:00,1.0067700147628784,1.0464500188827517,0.9990010261535645,1.034150004386902,5552929792,0.3666666666666666,-0.0906769509116808,0.1583333333333333,1.0145299434661863,0
2018-01-17 00:00:00+00:00,1.0328700542449951,1.069890022277832,0.9977390170097352,1.0145299434661863,5588839936,0.3666666666666666,-0.0906769509116808,0.1583333333333333,1.023110032081604,1
2018-01-18 00:00:00+00:00,1.017259955406189,1.0398999452590942,1.001270055770874,1.023110032081604,4302300160,0.3333333333333333,-0.0660149925284915,0.1444444444444444,1.004539966583252,0
2018-01-19 00:00:00+00:00,1.023319959640503,1.0422199964523315,1.0024900436401367,1.004539966583252,2876989952,0.3333333333333333,-0.1302907122506035,0.1777777777777777,1.001109957695007,0
2018-01-20 00:00:00+00:00,1.0069899559020996,1.0134999752044678,0.9914429783821106,1.001109957695007,2942779904,0.3333333333333333,-0.1307934098773532,0.1777777777777777,0.9998610019683838,0
2018-01-21 00:00:00+00:00,1.0029200315475464,1.026610016822815,0.9970690011978148,0.9998610019683838,3302010112,0.3,-0.0979030185275607,0.1444444444444444,1.0050400495529177,1
2018-01-22 00:00:00+00:00,1.003999948501587,1.0193099975585938,0.991509974002838,1.0050400495529177,3274899968,0.3,-0.0979030185275607,0.1444444444444444,1.0050499439239502,1
2018-01-23 00:00:00+00:00,1.003999948501587,1.0195300579071045,0.984474003314972,1.0050499439239502,3126830080,0.2333333333333333,-0.0648439599408043,0.1111111111111111,0.997484028339386,0
2018-01-24 00:00:00+00:00,1.0008399486541748,1.0306999683380127,0.9922459721565248,0.997484028339386,2620630016,0.2333333333333333,-0.0648439599408043,0.1111111111111111,0.9995949864387512,1
2018-01-25 00:00:00+00:00,1.0055299997329712,1.0127400159835815,0.9873579740524292,0.9995949864387512,2571930112,0.2333333333333333,-0.0648439599408043,0.1111111111111111,1.004140019416809,1
2018-01-26 00:00:00+00:00,0.9975709915161132,1.0215400457382202,0.9857670068740844,1.004140019416809,2957009920,0.2666666666666666,-0.0399065925015343,0.1111111111111111,0.9933249950408936,0
2018-01-27 00:00:00+00:00,1.002810001373291,1.0097999572753906,0.992227017879486,0.9933249950408936,2051980032,0.2666666666666666,-0.0399065925015343,0.1111111111111111,0.988789975643158,0
2018-01-28 00:00:00+00:00,0.9965479969978333,1.001099944114685,0.9812750220298768,0.988789975643158,2546639872,0.4666666666666667,-0.0222869008779525,0.1166666666666666,0.9953190088272096,1
2018-01-29 00:00:00+00:00,0.9884399771690368,1.001579999923706,0.9817180037498474,0.9953190088272096,2031160064,0.5333333333333333,0.0026504665613174,0.1166666666666666,0.98648601770401,0
2018-01-30 00:00:00+00:00,0.9986720085144044,1.0123800039291382,0.9754359722137452,0.98648601770401,3108630016,0.5333333333333333,0.0026504665613174,0.1166666666666666,0.9902740120887756,1
2018-01-31 00:00:00+00:00,0.9925379753112792,1.0025999546051023,0.9714030027389526,0.9902740120887756,2663930112,0.6333333333333333,0.0112520413266287,0.1277777777777777,0.986939013004303,0
2018-02-01 00:00:00+00:00,0.9915580153465272,1.0116100311279297,0.9547709822654724,0.986939013004303,3498899968,0.6666666666666666,-0.0207203381591373,0.1444444444444444,0.9907469749450684,1
2018-02-02 00:00:00+00:00,0.9862939715385436,1.020230054855347,0.9251440167427064,0.9907469749450684,4785869824,0.7333333333333333,-0.0204189383321338,0.1611111111111111,1.0013099908828735,1
2018-02-03 00:00:00+00:00,0.9940710067749025,1.0158699750900269,0.9828789830207824,1.0013099908828735,2488529920,0.7333333333333333,-0.0204189383321338,0.1611111111111111,1.0101300477981567,1
2018-02-04 00:00:00+00:00,1.0043799877166748,1.0101300477981567,0.9752089977264404,1.0101300477981567,2504640000,0.7333333333333333,-0.0204189383321338,0.1611111111111111,0.9963080286979676,0
2018-02-05 00:00:00+00:00,0.9957939982414246,1.0162800550460815,0.944777011871338,0.9963080286979676,4078980096,0.7666666666666667,0.0045184291071361,0.1611111111111111,1.0100899934768677,1
2018-02-06 00:00:00+00:00,0.9785000085830688,1.020169973373413,0.9583179950714112,1.0100899934768677,6247249920,0.8,-0.0277288440201017,0.1944444444444444,1.0013999938964844,0
2018-02-07 00:00:00+00:00,1.002150058746338,1.0198899507522583,0.98464697599411,1.0013999938964844,3307539968,0.8333333333333334,-0.050439558757676,0.2277777777777777,1.0189100503921509,1
2018-02-08 00:00:00+00:00,0.9949700236320496,1.0340299606323242,0.9875339865684508,1.0189100503921509,2466619904,0.8333333333333334,-0.050439558757676,0.2277777777777777,1.0021100044250488,0
2018-02-09 00:00:00+00:00,1.021090030670166,1.0481799840927124,0.995048999786377,1.0021100044250488,1631139968,0.8666666666666667,-0.0837637507253223,0.2611111111111111,1.0037000179290771,1
2018-02-10 00:00:00+00:00,1.0034799575805664,1.0149500370025637,0.9933459758758544,1.0037000179290771,2628379904,1.0,-0.1157135291232003,0.2944444444444444,0.9992510080337524,0
2018-02-11 00:00:00+00:00,1.0049200057983398,1.0125199556350708,0.9927279949188232,0.9992510080337524,2431739904,1.0,-0.1157135291232003,0.2944444444444444,1.0000900030136108,1
2018-02-12 00:00:00+00:00,1.0002100467681885,1.0079599618911743,0.9908120036125184,1.0000900030136108,2457489920,1.7666666666666666,-0.093734501219458,0.2833333333333333,1.001099944114685,1
2018-02-13 00:00:00+00:00,1.0008000135421753,1.0086499452590942,0.9959310293197632,1.001099944114685,2226759936,1.9666666666666663,-0.1051608967284361,0.3055555555555555,1.0007699728012085,0
2018-02-14 00:00:00+00:00,0.9977149963378906,1.006809949874878,0.993291974067688,1.0007699728012085,3066190080,1.9666666666666663,-0.1051608967284361,0.3055555555555555,1.0054099559783936,1
2018-02-15 00:00:00+00:00,1.0050400495529177,1.0192099809646606,0.99720299243927,1.0054099559783936,3286909952,1.9666666666666663,-0.1051608967284361,0.3055555555555555,1.0020999908447266,0
2018-02-16 00:00:00+00:00,1.0050400495529177,1.0100200176239014,0.9967460036277772,1.0020999908447266,2605819904,1.9666666666666663,-0.1051608967284361,0.3055555555555555,1.0037000179290771,1
2018-02-17 00:00:00+00:00,1.0047399997711182,1.0116100311279297,0.9969189763069152,1.0037000179290771,2797600000,1.8666666666666667,-0.1118879391915268,0.2944444444444444,1.0051900148391724,1
2018-02-18 00:00:00+00:00,1.004680037498474,1.0161900520324707,0.9988319873809814,1.0051900148391724,3124179968,1.9,-0.1115877433783478,0.2944444444444444,1.0006099939346311,0
2018-02-19 00:00:00+00:00,1.001330018043518,1.0060800313949585,0.9940410256385804,1.0006099939346311,2546439936,1.8666666666666667,-0.078296322044399,0.2611111111111111,1.0006099939346311,0
2018-02-20 00:00:00+00:00,1.0006500482559204,1.0096100568771362,0.9940810203552246,1.0006099939346311,3126220032,1.8666666666666667,-0.078296322044399,0.2611111111111111,1.0009700059890747,1
2018-02-21 00:00:00+00:00,1.0053600072860718,1.010390043258667,0.9886990189552308,1.0009700059890747,3459830016,1.9666666666666663,-0.1113567071656386,0.2944444444444444,1.0040899515151978,1
2018-02-22 00:00:00+00:00,1.0015300512313845,1.0107500553131104,0.9939979910850524,1.0040899515151978,2904620032,1.9666666666666663,-0.1113567071656386,0.2944444444444444,1.0015699863433838,0
2018-02-23 00:00:00+00:00,1.0084500312805176,1.009660005569458,0.993701994419098,1.0015699863433838,2815280128,1.9666666666666663,-0.1113567071656386,0.2944444444444444,1.0028400421142578,1
2018-02-24 00:00:00+00:00,1.001139998435974,1.0140000581741333,0.9938870072364808,1.0028400421142578,2417710080,2.066666666666667,-0.0813087897996107,0.2944444444444444,1.0003399848937988,0
2018-02-25 00:00:00+00:00,1.00478994846344,1.008999943733215,0.9962289929389954,1.0003399848937988,1968850048,2.1333333333333333,-0.1386777120331923,0.3277777777777778,0.9995610117912292,0
2018-02-26 00:00:00+00:00,0.9976639747619628,1.0095200538635254,0.9896770119667052,0.9995610117912292,2362210048,2.1666666666666665,-0.1719641941289107,0.3611111111111111,1.0005199909210205,1
2018-02-27 00:00:00+00:00,0.9986770153045654,1.008470058441162,0.9916419982910156,1.0005199909210205,2473019904,1.9666666666666663,-0.1895838857524924,0.3555555555555555,0.9989029765129088,0
2018-02-28 00:00:00+00:00,1.003290057182312,1.0070500373840332,0.9927909970283508,0.9989029765129088,2414230016,1.9,-0.2145212531917625,0.3555555555555555,1.0004199743270874,1
2018-03-01 00:00:00+00:00,0.9998469948768616,1.00518000125885,0.9956790208816528,1.0004199743270874,2285570048,1.9,-0.2145212531917625,0.3555555555555555,0.9997299909591676,0
2018-03-02 00:00:00+00:00,0.9981889724731444,1.0055999755859375,0.9944390058517456,0.9997299909591676,2172250112,1.8,-0.2231228279570738,0.3444444444444444,1.0008699893951416,1
2018-03-03 00:00:00+00:00,0.995248019695282,1.0061899423599243,0.9934769868850708,1.0008699893951416,2181489920,1.7666666666666666,-0.2521404720842838,0.3611111111111111,0.9976119995117188,0
2018-03-04 00:00:00+00:00,1.000190019607544,1.0049500465393066,0.9952870011329652,0.9976119995117188,2133910016,1.7,-0.2524418719112873,0.3444444444444444,0.9988639950752258,1
2018-03-05 00:00:00+00:00,0.9975209832191468,1.001719951629639,0.9950190186500548,0.9988639950752258,2227680000,1.7,-0.2524418719112873,0.3444444444444444,1.000499963760376,1
2018-03-06 00:00:00+00:00,1.0050400495529177,1.0059599876403809,0.9962599873542786,1.000499963760376,2491849984,1.7,-0.2524418719112873,0.3444444444444444,1.0024800300598145,1
2018-03-07 00:00:00+00:00,0.9983540177345276,1.0241199731826782,0.9813780188560486,1.0024800300598145,3037380096,1.6666666666666667,-0.2773792393505573,0.3444444444444444,1.005910038948059,1
2018-03-08 00:00:00+00:00,1.0015300512313845,1.0113400220870972,0.9857339859008788,1.005910038948059,2636689920,1.7,-0.249299361060063,0.3277777777777778,1.0016599893569946,0
2018-03-09 00:00:00+00:00,0.9997230172157288,1.0134899616241455,0.9885640144348145,1.0016599893569946,3131620096,1.6666666666666667,-0.2265886463224888,0.2944444444444444,1.0051900148391724,1
2018-03-10 00:00:00+00:00,0.9976069927215576,1.0134799480438232,0.9949359893798828,1.0051900148391724,2218810112,1.8666666666666667,-0.2443377174437046,0.3222222222222222,1.0038399696350098,0
2018-03-11 00:00:00+00:00,1.003469944000244,1.0135600566864014,0.994709014892578,1.0038399696350098,2394810112,1.9666666666666663,-0.1983624023695786,0.2972222222222222,1.0023499727249146,0
2018-03-12 00:00:00+00:00,1.0001800060272217,1.014080047607422,0.9885299801826476,1.0023499727249146,2155559936,1.8333333333333333,-0.1664126239717006,0.2638888888888889,0.9998430013656616,0
2018-03-13 00:00:00+00:00,1.0018399953842163,1.0120899677276611,0.9871950149536132,0.9998430013656616,1890040064,1.8333333333333333,-0.1664126239717006,0.2638888888888889,1.002750039100647,1
2018-03-14 00:00:00+00:00,0.9965810179710388,1.0203299522399902,0.9913370013237,1.002750039100647,2151670016,1.0333333333333334,-0.1554160775409804,0.2416666666666666,1.0012799501419067,0
2018-03-15 00:00:00+00:00,1.0006599426269531,1.0119199752807615,0.9849389791488647,1.0012799501419067,2259869952,0.8333333333333334,-0.1439896820320023,0.2194444444444444,0.9985510110855104,0
2018-03-16 00:00:00+00:00,0.9975090026855468,1.0115100145339966,0.98956698179245,0.9985510110855104,1872050048,0.8333333333333334,-0.1439896820320023,0.2194444444444444,1.0016200542449951,1
2018-03-17 00:00:00+00:00,1.0015499591827393,1.0095900297164917,0.9907310009002686,1.0016200542449951,1687920000,0.8333333333333334,-0.1439896820320023,0.2194444444444444,1.0030800104141235,1
2018-03-18 00:00:00+00:00,1.0051699876785278,1.0135200023651123,0.9797809720039368,1.0030800104141235,2639470080,0.8333333333333334,-0.1439896820320023,0.2194444444444444,0.9898669719696044,0
2018-03-19 00:00:00+00:00,0.9821940064430236,1.0208200216293335,0.9821940064430236,0.9898669719696044,2638089984,0.8333333333333334,-0.1439896820320023,0.2194444444444444,0.996832013130188,1
2018-03-20 00:00:00+00:00,1.006019949913025,1.0063300132751465,0.9895700216293336,0.996832013130188,2506319872,0.7666666666666667,-0.1111955889397197,0.1861111111111111,0.999243974685669,1
2018-03-21 00:00:00+00:00,0.9969379901885986,1.0090099573135376,0.9926469922065736,0.999243974685669,2353890048,0.8333333333333334,-0.0797437358233663,0.1861111111111111,0.9989820122718812,0
2018-03-22 00:00:00+00:00,0.999459981918335,1.01118004322052,0.9934679865837096,0.9989820122718812,2171849984,0.8666666666666667,-0.1129285860392782,0.2194444444444444,0.9902349710464478,0
2018-03-23 00:00:00+00:00,0.9992210268974304,1.0086100101470947,0.9902349710464478,0.9902349710464478,1995699968,0.7666666666666667,-0.0798682009180386,0.1861111111111111,1.0090999603271484,1
2018-03-24 00:00:00+00:00,1.00163996219635,1.0090999603271484,0.9942989945411682,1.0090999603271484,1785500032,0.9,-0.0967434858282407,0.2111111111111111,0.9996860027313232,0
2018-03-25 00:00:00+00:00,1.0001200437545776,1.0101799964904783,0.9944819808006288,0.9996860027313232,1511320064,0.9333333333333332,-0.1293640032410621,0.2444444444444444,1.0034099817276,1
2018-03-26 00:00:00+00:00,0.9965999722480774,1.0130800008773804,0.9836819767951964,1.0034099817276,2183960064,0.8333333333333334,-0.15941192060709,0.2444444444444444,1.0016100406646729,0
2018-03-27 00:00:00+00:00,1.0024199485778809,1.0129200220108032,0.9894729852676392,1.0016100406646729,2051079936,0.7333333333333333,-0.1269803658127784,0.2111111111111111,0.9992039799690248,0
2018-03-28 00:00:00+00:00,1.0022799968719482,1.0099899768829346,0.9937210083007812,0.9992039799690248,1857049984,0.7,-0.09369388371706,0.1777777777777777,0.9986230134963988,0
2018-03-29 00:00:00+00:00,1.0025999546051023,1.011019945144653,0.982472002506256,0.9986230134963988,2486609920,0.7,-0.09369388371706,0.1777777777777777,0.9989429712295532,1
2018-03-30 00:00:00+00:00,0.9958969950675964,1.008470058441162,0.9796329736709596,0.9989429712295532,2596849920,0.7,-0.09369388371706,0.1777777777777777,1.0007699728012085,1
2018-03-31 00:00:00+00:00,0.9970139861106871,1.008489966392517,0.993569016456604,1.0007699728012085,1763719936,0.7,-0.09369388371706,0.1777777777777777,0.999809980392456,0
2018-04-01 00:00:00+00:00,0.995702028274536,1.009850025177002,0.9807779788970948,0.999809980392456,1832530048,0.7,-0.09369388371706,0.1777777777777777,1.0001300573349,1
2018-04-02 00:00:00+00:00,1.0033299922943115,1.00724995136261,0.9880599975585938,1.0001300573349,1550880000,0.6666666666666666,-0.0604941422740618,0.1444444444444444,1.0003700256347656,1
2018-04-03 00:00:00+00:00,0.997587025165558,1.007040023803711,0.9950730204582214,1.0003700256347656,1753520000,0.6666666666666666,-0.0604941422740618,0.1444444444444444,1.000830054283142,1
2018-04-04 00:00:00+00:00,1.003980040550232,1.0145200490951538,0.9942700266838074,1.000830054283142,1772329984,0.7,-0.0926816637317339,0.1777777777777777,1.0025299787521362,1
2018-04-05 00:00:00+00:00,1.0020500421524048,1.0097600221633911,0.9874340295791626,1.0025299787521362,1609469952,0.7,-0.0926816637317339,0.1777777777777777,1.0010900497436523,0
2018-04-06 00:00:00+00:00,1.000309944152832,1.0110100507736206,0.9913759827613832,1.0010900497436523,1257110016,0.7,-0.0926816637317339,0.1777777777777777,0.9996439814567566,0
2018-04-07 00:00:00+00:00,1.0017399787902832,1.0057799816131592,0.986519992351532,0.9996439814567566,1332259968,0.6333333333333333,-0.0885142688949902,0.1611111111111111,0.9968090057373048,0
2018-04-08 00:00:00+00:00,1.0015300512313845,1.0058000087738037,0.9950910210609436,0.9968090057373048,1090880000,0.6333333333333333,-0.0885142688949902,0.1611111111111111,0.9975550174713136,1
2018-04-09 00:00:00+00:00,0.9975410103797911,1.0089000463485718,0.9933930039405824,0.9975550174713136,1678770048,0.4666666666666667,-0.1040781185030937,0.1666666666666666,0.9973559975624084,0
