,open,high,low,close,volume,edit_count,sentiment,neg_sentiment,tomorrow,target
2018-02-13 00:00:00+00:00,1.0008000135421753,1.0086499452590942,0.9959310293197632,1.001099944114685,2226759936,3.1666666666666665,-0.2385204189850224,0.5961111111111111,1.0051900148391724,1
2018-02-18 00:00:00+00:00,1.004680037498474,1.0161900520324707,0.9988319873809814,1.0051900148391724,3124179968,2.7333333333333334,-0.2739160824981,0.6138888888888889,1.0009700059890747,0
2018-02-21 00:00:00+00:00,1.0053600072860718,1.010390043258667,0.9886990189552308,1.0009700059890747,3459830016,2.7666666666666666,-0.3068085841834545,0.6305555555555556,1.0028400421142578,1
2018-02-24 00:00:00+00:00,1.001139998435974,1.0140000581741333,0.9938870072364808,1.0028400421142578,2417710080,2.833333333333333,-0.3016980342566967,0.6305555555555556,1.0003399848937988,0
2018-02-25 00:00:00+00:00,1.00478994846344,1.008999943733215,0.9962289929389954,1.0003399848937988,1968850048,2.833333333333333,-0.3028999135726027,0.6305555555555554,0.9995610117912292,0
2018-02-26 00:00:00+00:00,0.9976639747619628,1.0095200538635254,0.9896770119667052,0.9995610117912292,2362210048,2.833333333333333,-0.3611237631075912,0.6638888888888889,1.0008699893951416,1
2018-03-03 00:00:00+00:00,0.995248019695282,1.0061899423599243,0.9934769868850708,1.0008699893951416,2181489920,2.833333333333333,-0.3610532726678583,0.6638888888888889,1.005910038948059,1
2018-03-08 00:00:00+00:00,1.0015300512313845,1.0113400220870972,0.9857339859008788,1.005910038948059,2636689920,2.833333333333333,-0.3347295816573831,0.6472222222222221,1.0051900148391724,0
2018-03-10 00:00:00+00:00,0.9976069927215576,1.0134799480438232,0.9949359893798828,1.0051900148391724,2218810112,2.9,-0.3345437368585003,0.6499999999999999,1.0038399696350098,0
2018-03-11 00:00:00+00:00,1.003469944000244,1.0135600566864014,0.994709014892578,1.0038399696350098,2394810112,3.0,-0.3530740445686711,0.6583333333333333,0.999243974685669,0
2018-03-21 00:00:00+00:00,0.9969379901885986,1.0090099573135376,0.9926469922065736,0.999243974685669,2353890048,3.033333333333333,-0.2888334677451186,0.625,0.9989820122718812,0
2018-03-22 00:00:00+00:00,0.999459981918335,1.01118004322052,0.9934679865837096,0.9989820122718812,2171849984,3.033333333333333,-0.2891279266112381,0.625,1.0090999603271484,1
2018-03-24 00:00:00+00:00,1.00163996219635,1.0090999603271484,0.9942989945411682,1.0090999603271484,1785500032,3.1,-0.2729441529346837,0.6166666666666667,0.9996860027313232,0
2018-03-25 00:00:00+00:00,1.0001200437545776,1.0101799964904783,0.9944819808006288,0.9996860027313232,1511320064,3.1,-0.333354952517483,0.65,1.000830054283142,1
2018-04-04 00:00:00+00:00,1.003980040550232,1.0145200490951538,0.9942700266838074,1.000830054283142,1772329984,3.1,-0.3325668996406926,0.65,0.9975550174713136,0
2018-04-09 00:00:00+00:00,0.9975410103797911,1.0089000463485718,0.9933930039405824,0.9975550174713136,1678770048,3.033333333333333,-0.3726068628331025,0.6722222222222222,1.0006799697875977,1
2018-05-29 00:00:00+00:00,0.9992700219154358,1.009809970855713,0.9857900142669678,1.0006799697875977,3003919872,3.033333333333333,-0.3699874135355154,0.6722222222222222,1.0035300254821775,1
2018-06-13 00:00:00+00:00,1.0047500133514404,1.0257699489593506,0.9943159818649292,1.0035300254821775,3056750080,3.033333333333333,-0.3699564807116985,0.6722222222222222,1.0028300285339355,0
2018-06-18 00:00:00+00:00,1.0033899545669556,1.01118004322052,0.9911640286445618,1.0028300285339355,2073910016,3.066666666666667,-0.3989806078374386,0.6888888888888888,1.0051000118255615,1
2018-06-24 00:00:00+00:00,0.9988750219345092,1.0224900245666504,0.9717360138893129,1.0051000118255615,3952620032,2.966666666666667,-0.4136843428843552,0.6944444444444445,1.0006200075149536,0
2018-06-25 00:00:00+00:00,1.004870057106018,1.0089099407196045,0.9847189784049988,1.0006200075149536,3956019968,3.066666666666667,-0.4701011528405878,0.7277777777777779,0.9979349970817566,0
2018-06-27 00:00:00+00:00,1.0023900270462036,1.0062099695205688,0.9814839959144592,0.9979349970817566,2055360000,3.0,-0.5116590774556001,0.75,0.9971929788589478,0
2018-06-28 00:00:00+00:00,0.9988229870796204,1.0044000148773191,0.9897890090942384,0.9971929788589478,2331049984,2.966666666666667,-0.5290119535227616,0.7666666666666667,1.0033299922943115,1
2018-06-29 00:00:00+00:00,0.996047019958496,1.0117000341415403,0.9902610182762146,1.0033299922943115,2482319872,2.933333333333333,-0.562587113827467,0.7833333333333333,1.0003199577331543,0
2018-07-03 00:00:00+00:00,0.997444987297058,1.0036799907684326,0.995343029499054,1.0003199577331543,2786769920,2.933333333333333,-0.562587113827467,0.7833333333333333,1.0001300573349,0
2018-07-17 00:00:00+00:00,1.002310037612915,1.0058399438858032,0.979781985282898,1.0001300573349,3620499968,2.933333333333333,-0.5634349680443604,0.7833333333333333,1.000040054321289,0
2018-07-21 00:00:00+00:00,1.0012999773025513,1.0042200088500977,0.995730996131897,1.000040054321289,2164900096,2.933333333333333,-0.5740066226820151,0.7833333333333333,1.0006599426269531,1
2018-08-02 00:00:00+00:00,0.9987459778785706,1.002769947052002,0.9951990246772766,1.0006599426269531,2539460000,2.966666666666667,-0.5729989376167456,0.7833333333333333,0.9985049962997437,0
2018-08-04 00:00:00+00:00,1.000190019607544,1.0045599937438965,0.993336021900177,0.9985049962997437,2526060000,2.8666666666666667,-0.5730874207119147,0.7833333333333333,0.9977610111236572,0
2018-08-17 00:00:00+00:00,1.0039000511169434,1.0119999647140503,0.9940580129623412,0.9977610111236572,3783430000,2.2,-0.5930725500649877,0.7944444444444445,1.0028599500656128,1
2018-08-18 00:00:00+00:00,1.0024199485778809,1.0140000581741333,0.9964780211448668,1.0028599500656128,3247510000,2.1,-0.5773997521069315,0.7833333333333333,1.0053900480270386,1
2018-08-20 00:00:00+00:00,1.000190019607544,1.0173900127410889,0.9970070123672484,1.0053900480270386,2596870000,2.066666666666667,-0.5777377034889327,0.7833333333333333,1.0006999969482422,0
2018-08-21 00:00:00+00:00,1.008139967918396,1.008270025253296,0.9953640103340148,1.0006999969482422,2350790000,2.0,-0.5779706132743094,0.7833333333333333,1.0010000467300415,1
2018-08-25 00:00:00+00:00,0.998537003993988,1.0038199424743652,0.9952679872512816,1.0010000467300415,1958700000,1.9333333333333331,-0.6412956885827913,0.8166666666666667,0.9978020191192628,0
2018-08-27 00:00:00+00:00,1.00163996219635,1.006410002708435,0.9832109808921814,0.9978020191192628,2718980000,1.9,-0.578579823407862,0.7833333333333333,1.007949948310852,1
2018-09-05 00:00:00+00:00,0.9998559951782228,1.030769944190979,0.9973980188369752,1.007949948310852,4000180000,1.9,-0.578410889936818,0.7833333333333333,1.0009100437164309,0
2018-09-06 00:00:00+00:00,1.006350040435791,1.033310055732727,0.989162027835846,1.0009100437164309,3695980000,1.9333333333333331,-0.5452294868561957,0.7666666666666667,1.004979968070984,1
